date,year,month,day,air_temp_deg_C,precipitation_mm,windspeed,humidity,Rsolar,lat,long,alt
12/31/1962,1962,12,31,-2.346363693,0.261683147,3.552833823,85.36852764,2.088941277,55.98915651,12.87383517,62
1/1/1963,1963,1,1,-3.595241531,1.011493818,3.531144862,85.94570634,2.125602264,55.98915651,12.87383517,62
1/2/1963,1963,1,2,-4.506171768,1.300778452,2.634199411,87.66644047,1.940393096,55.98915651,12.87383517,62
1/3/1963,1963,1,3,-2.625653006,0.414480095,3.903868503,87.95597893,1.576533799,55.98915651,12.87383517,62
1/4/1963,1963,1,4,-1.224367713,1.569711291,3.618781614,91.72546627,1.539377619,55.98915651,12.87383517,62
1/5/1963,1963,1,5,-0.720233911,0.907703189,3.403487017,93.37418895,1.286725522,55.98915651,12.87383517,62
1/6/1963,1963,1,6,-1.953246099,0.566480553,3.446952458,91.9337734,1.174478499,55.98915651,12.87383517,62
1/7/1963,1963,1,7,-2.113219807,0.781189986,4.033019006,91.2178105,1.228811774,55.98915651,12.87383517,62
1/8/1963,1963,1,8,-0.923920468,1.079384931,3.735150773,92.26822902,1.278595566,55.98915651,12.87383517,62
1/9/1963,1963,1,9,-1.319813457,0.233658408,3.384923548,91.55859658,1.569842777,55.98915651,12.87383517,62
1/10/1963,1963,1,10,-1.15536444,0.371151263,3.91586693,88.92727043,1.656175694,55.98915651,12.87383517,62
1/11/1963,1963,1,11,-0.290073803,0.375602638,4.990426681,85.59543387,1.793563305,55.98915651,12.87383517,62
1/12/1963,1963,1,12,-0.124090149,0.576018447,4.805454788,89.02625005,1.853042253,55.98915651,12.87383517,62
1/13/1963,1963,1,13,-0.581923011,0.294849537,4.523431695,90.89494325,1.491299227,55.98915651,12.87383517,62
1/14/1963,1963,1,14,-0.200352581,0.448873671,3.597938755,91.68474342,1.661595308,55.98915651,12.87383517,62
1/15/1963,1963,1,15,-0.313337691,1.369063643,4.193209936,88.14074675,1.862252347,55.98915651,12.87383517,62
1/16/1963,1963,1,16,-1.279285622,1.734782593,6.407447,82.2809733,1.762694822,55.98915651,12.87383517,62
1/17/1963,1963,1,17,-1.887114198,1.080157607,6.630922187,80.93727033,2.038292727,55.98915651,12.87383517,62
1/18/1963,1963,1,18,-2.085213763,0.467659394,4.519055099,86.14492405,1.924184012,55.98915651,12.87383517,62
1/19/1963,1963,1,19,-1.658759502,1.487585019,3.831926613,88.61229605,1.759583929,55.98915651,12.87383517,62
1/20/1963,1963,1,20,-0.449007988,1.062074903,3.479805354,91.7874471,1.36197312,55.98915651,12.87383517,62
1/21/1963,1963,1,21,-0.177181213,0.311724466,3.433382988,92.53545334,1.399287015,55.98915651,12.87383517,62
1/22/1963,1963,1,22,0.301119542,0.348125286,3.876901625,92.89974881,1.387055678,55.98915651,12.87383517,62
1/23/1963,1963,1,23,0.70208119,2.317627243,3.736145643,92.76235446,1.417617279,55.98915651,12.87383517,62
1/24/1963,1963,1,24,0.67628315,1.88994163,5.126123025,90.31513751,1.600842433,55.98915651,12.87383517,62
1/25/1963,1963,1,25,0.996782479,1.109975137,6.131856776,88.54043484,1.587038612,55.98915651,12.87383517,62
1/26/1963,1963,1,26,1.078820516,1.443638903,5.385122998,88.96273538,1.59183535,55.98915651,12.87383517,62
1/27/1963,1963,1,27,1.431400034,2.399842464,4.888762223,90.92245489,1.597532265,55.98915651,12.87383517,62
1/28/1963,1963,1,28,-0.310168396,1.294175097,3.945440059,89.4869817,1.89773372,55.98915651,12.87383517,62
1/29/1963,1963,1,29,-1.806720822,1.069616627,4.305168265,84.78187157,2.286837838,55.98915651,12.87383517,62
1/30/1963,1963,1,30,-2.733458005,1.310897491,4.352442314,86.64983127,2.488150843,55.98915651,12.87383517,62
1/31/1963,1963,1,31,-2.101941158,0.832041252,3.592636204,89.36982888,2.259854834,55.98915651,12.87383517,62
2/1/1963,1963,2,1,-1.622843078,1.202422339,3.14803592,89.72936329,2.269250246,55.98915651,12.87383517,62
2/2/1963,1963,2,2,-1.758791295,0.862855438,3.503943163,88.69030153,2.822926582,55.98915651,12.87383517,62
2/3/1963,1963,2,3,-0.240737168,2.100252201,4.876264575,88.50341923,3.081326974,55.98915651,12.87383517,62
2/4/1963,1963,2,4,1.05735811,1.647336891,4.699443504,90.47831632,2.885492946,55.98915651,12.87383517,62
2/5/1963,1963,2,5,0.538352338,0.122895233,3.910900617,88.59281169,3.29185688,55.98915651,12.87383517,62
2/6/1963,1963,2,6,-1.08335441,0.226384959,3.855288649,86.84406272,3.666963477,55.98915651,12.87383517,62
2/7/1963,1963,2,7,-0.440763246,3.128361125,4.113738497,90.90117637,3.098613678,55.98915651,12.87383517,62
2/8/1963,1963,2,8,0.98591428,1.333496585,5.101685296,90.07929298,3.231210482,55.98915651,12.87383517,62
2/9/1963,1963,2,9,1.676407822,0.944058285,4.118052876,89.00016254,2.750073696,55.98915651,12.87383517,62
2/10/1963,1963,2,10,1.012727195,1.984791881,2.081520717,93.00377735,2.269259271,55.98915651,12.87383517,62
2/11/1963,1963,2,11,0.10416238,2.404892904,2.572461801,92.56639777,2.745782631,55.98915651,12.87383517,62
2/12/1963,1963,2,12,-1.120039938,1.897519433,3.319808665,90.83447199,3.519757287,55.98915651,12.87383517,62
2/13/1963,1963,2,13,-0.264061071,2.782753915,4.3126545,90.03662742,3.235815322,55.98915651,12.87383517,62
2/14/1963,1963,2,14,0.331933728,1.1336234,4.134253603,88.22419827,3.42082717,55.98915651,12.87383517,62
2/15/1963,1963,2,15,-0.829345993,0.49542574,3.301908889,88.46364565,3.781295103,55.98915651,12.87383517,62
2/16/1963,1963,2,16,-0.818924326,0.412926883,3.937805873,87.2740263,3.522981493,55.98915651,12.87383517,62
2/17/1963,1963,2,17,-0.740390303,0.696357024,3.62914559,88.6235608,3.169993546,55.98915651,12.87383517,62
2/18/1963,1963,2,18,-0.841772048,2.089883759,3.479873971,90.20829315,3.231027243,55.98915651,12.87383517,62
2/19/1963,1963,2,19,-1.006303584,0.438290895,3.785006513,89.70215796,3.584028966,55.98915651,12.87383517,62
2/20/1963,1963,2,20,-1.420784036,0.339247542,3.792201759,89.03955443,3.929149552,55.98915651,12.87383517,62
2/21/1963,1963,2,21,0.369614483,1.302417695,4.860221622,90.55015983,3.298256823,55.98915651,12.87383517,62
2/22/1963,1963,2,22,1.770596493,1.520365369,4.628137175,92.6827635,3.020248754,55.98915651,12.87383517,62
2/23/1963,1963,2,23,1.231909079,0.79717364,4.17854587,91.45447903,3.732937258,55.98915651,12.87383517,62
2/24/1963,1963,2,24,0.423719707,1.392646891,4.078529706,88.10456587,4.166945068,55.98915651,12.87383517,62
2/25/1963,1963,2,25,-0.689303984,0.742307885,4.210867544,83.0698237,4.955100627,55.98915651,12.87383517,62
2/26/1963,1963,2,26,-2.26332376,0.059465021,3.934635655,79.70906445,4.951222586,55.98915651,12.87383517,62
2/27/1963,1963,2,27,-2.789936628,0.002765989,3.397279795,76.62912475,5.413886158,55.98915651,12.87383517,62
2/28/1963,1963,2,28,-3.172006459,0.0625,3.578039713,77.59948792,6.824383375,55.98915651,12.87383517,62
3/1/1963,1963,3,1,-2.474404864,0.396412037,4.454685029,82.2249797,6.982401398,55.98915651,12.87383517,62
3/2/1963,1963,3,2,-0.651537852,1.199720293,5.372524583,86.32371596,5.472323922,55.98915651,12.87383517,62
3/3/1963,1963,3,3,-1.351722179,0.754411365,4.339455268,83.54368945,5.220528162,55.98915651,12.87383517,62
3/4/1963,1963,3,4,-1.307100194,0.369384074,3.840343269,83.97321665,5.20329058,55.98915651,12.87383517,62
3/5/1963,1963,3,5,-0.471610297,0.739657636,5.295819104,84.11861848,5.044188376,55.98915651,12.87383517,62
3/6/1963,1963,3,6,0.146861425,1.5685621,5.763297533,86.11561288,4.890489877,55.98915651,12.87383517,62
3/7/1963,1963,3,7,0.303353624,2.070149248,4.69886867,88.92149917,4.668867304,55.98915651,12.87383517,62
3/8/1963,1963,3,8,0.814674068,0.52192394,4.195271568,90.08536907,5.714453098,55.98915651,12.87383517,62
3/9/1963,1963,3,9,0.614900549,1.502665967,3.503575668,88.60101401,5.78342493,55.98915651,12.87383517,62
3/10/1963,1963,3,10,0.507441701,2.269135445,4.369437419,82.00517038,6.906044391,55.98915651,12.87383517,62
3/11/1963,1963,3,11,-0.005289066,0.797652321,6.244499338,77.71046909,7.663315964,55.98915651,12.87383517,62
3/12/1963,1963,3,12,-0.851026663,0.859592907,5.589153116,74.99420686,8.449991142,55.98915651,12.87383517,62
3/13/1963,1963,3,13,-0.444968493,1.259876543,4.148408922,76.17424191,8.923360583,55.98915651,12.87383517,62
3/14/1963,1963,3,14,0.051405321,0.513155864,2.954124931,80.8499858,8.397824828,55.98915651,12.87383517,62
3/15/1963,1963,3,15,0.745049583,0.375495113,2.573316907,84.96433322,7.880019475,55.98915651,12.87383517,62
3/16/1963,1963,3,16,1.921235568,1.105878129,2.623591642,85.82116552,7.275271902,55.98915651,12.87383517,62
3/17/1963,1963,3,17,2.726877572,2.503930898,4.088711944,87.9108074,6.671595439,55.98915651,12.87383517,62
3/18/1963,1963,3,18,3.664381144,3.072403692,5.644298905,87.61292456,7.021993241,55.98915651,12.87383517,62
3/19/1963,1963,3,19,3.783575174,2.818817873,5.040781941,83.65893052,7.845649291,55.98915651,12.87383517,62
3/20/1963,1963,3,20,3.614775163,0.799285194,4.144499695,82.09411779,8.865298367,55.98915651,12.87383517,62
3/21/1963,1963,3,21,4.305207976,1.688324831,3.260287619,83.69271369,8.703372931,55.98915651,12.87383517,62
3/22/1963,1963,3,22,3.150451532,1.069808099,3.816084301,87.82722405,8.327027692,55.98915651,12.87383517,62
3/23/1963,1963,3,23,2.409707576,1.232386331,5.673738372,84.90321984,8.261789373,55.98915651,12.87383517,62
3/24/1963,1963,3,24,2.48990555,1.803764789,5.876783295,79.81895773,9.494695894,55.98915651,12.87383517,62
3/25/1963,1963,3,25,3.102224794,2.75819223,4.555934809,78.0943482,9.985120879,55.98915651,12.87383517,62
3/26/1963,1963,3,26,3.462387117,1.456067101,3.379946518,81.68283941,9.494329437,55.98915651,12.87383517,62
3/27/1963,1963,3,27,3.138115855,2.048789366,3.081205317,82.7741771,8.901231448,55.98915651,12.87383517,62
3/28/1963,1963,3,28,2.444342993,1.413831733,3.316586351,81.61445488,9.516859995,55.98915651,12.87383517,62
3/29/1963,1963,3,29,2.276867213,1.277225151,4.075133691,82.10435525,9.267388445,55.98915651,12.87383517,62
3/30/1963,1963,3,30,2.586291867,0.836197202,5.159850674,80.84303659,10.57866632,55.98915651,12.87383517,62
3/31/1963,1963,3,31,3.379048783,1.586609082,4.03325656,80.34266701,9.856250409,55.98915651,12.87383517,62
4/1/1963,1963,4,1,3.776587506,3.144624843,4.175160275,84.62572725,7.862881484,55.98915651,12.87383517,62
4/2/1963,1963,4,2,3.954015918,2.374910694,4.5573003,80.77306093,9.491377909,55.98915651,12.87383517,62
4/3/1963,1963,4,3,3.506429684,2.772266161,4.416112224,77.33309846,9.548938658,55.98915651,12.87383517,62
4/4/1963,1963,4,4,3.958016118,0.989161451,5.062990142,77.58335402,10.05630618,55.98915651,12.87383517,62
4/5/1963,1963,4,5,3.315525334,3.736315444,5.125678429,79.14890427,9.639738244,55.98915651,12.87383517,62
4/6/1963,1963,4,6,4.056081033,3.297006816,5.299221518,86.34969913,8.136737171,55.98915651,12.87383517,62
4/7/1963,1963,4,7,4.641208705,2.273790438,4.298568988,84.95846193,7.974781719,55.98915651,12.87383517,62
4/8/1963,1963,4,8,5.09240505,1.511879858,2.898222421,85.26231918,8.894119522,55.98915651,12.87383517,62
4/9/1963,1963,4,9,4.609359282,1.085498471,2.578155364,85.06176948,9.460465646,55.98915651,12.87383517,62
4/10/1963,1963,4,10,4.505405521,2.4789359,3.164239475,80.85596098,10.2024099,55.98915651,12.87383517,62
4/11/1963,1963,4,11,4.218056984,2.712989755,4.052287993,83.67426453,9.836914335,55.98915651,12.87383517,62
4/12/1963,1963,4,12,4.296925011,1.219074717,4.186812343,82.70664649,9.952856973,55.98915651,12.87383517,62
4/13/1963,1963,4,13,3.966576289,0.4245006,3.183066695,75.1510116,12.97832371,55.98915651,12.87383517,62
4/14/1963,1963,4,14,3.921661023,0.050534051,3.15881904,74.77561047,14.9542784,55.98915651,12.87383517,62
4/15/1963,1963,4,15,4.599849966,0.635236626,2.646607171,77.7781612,11.55367815,55.98915651,12.87383517,62
4/16/1963,1963,4,16,5.679489598,1.262142418,3.542244477,78.62400602,9.789289706,55.98915651,12.87383517,62
4/17/1963,1963,4,17,5.507414909,1.894685214,3.796323832,83.30945794,8.85307947,55.98915651,12.87383517,62
4/18/1963,1963,4,18,6.325705161,1.920938715,4.248492364,81.25784167,10.17459599,55.98915651,12.87383517,62
4/19/1963,1963,4,19,6.684378215,1.428522234,4.316522943,81.41691875,9.428055771,55.98915651,12.87383517,62
4/20/1963,1963,4,20,6.846458476,0.273485011,4.748478075,76.06804854,12.65876446,55.98915651,12.87383517,62
4/21/1963,1963,4,21,6.243655336,1.530147605,3.614345333,76.47542748,14.01380617,55.98915651,12.87383517,62
4/22/1963,1963,4,22,5.873500729,2.322917024,3.627631107,78.34240684,13.71489595,55.98915651,12.87383517,62
4/23/1963,1963,4,23,7.620063515,1.729704647,5.029724503,71.94376572,14.27258659,55.98915651,12.87383517,62
4/24/1963,1963,4,24,7.601353166,0.754695716,6.009440104,69.08434651,14.97434461,55.98915651,12.87383517,62
4/25/1963,1963,4,25,5.527498785,0.473728281,5.915627739,66.6993469,15.48506264,55.98915651,12.87383517,62
4/26/1963,1963,4,26,4.69223894,1.473792224,4.424048562,73.10421698,13.71839352,55.98915651,12.87383517,62
4/27/1963,1963,4,27,5.610457747,0.880655578,4.050754458,77.75610199,13.16722727,55.98915651,12.87383517,62
4/28/1963,1963,4,28,4.952114055,0.926521419,4.219109904,73.03874874,14.61929286,55.98915651,12.87383517,62
4/29/1963,1963,4,29,5.831261074,2.272798425,4.651720096,69.2147662,14.75486384,55.98915651,12.87383517,62
4/30/1963,1963,4,30,6.284924769,1.752809214,4.906037749,76.64893657,13.3848172,55.98915651,12.87383517,62
5/1/1963,1963,5,1,7.314056427,0.882542438,4.442873103,69.56888524,15.74281872,55.98915651,12.87383517,62
5/2/1963,1963,5,2,8.791559499,3.169798811,4.106012624,69.56452621,15.38752844,55.98915651,12.87383517,62
5/3/1963,1963,5,3,8.835634216,0.602665609,3.864887272,69.69750988,15.98184854,55.98915651,12.87383517,62
5/4/1963,1963,5,4,9.566211205,0.5907511,3.179893499,68.67502021,16.67593732,55.98915651,12.87383517,62
5/5/1963,1963,5,5,9.67748664,0.824654207,3.610775915,68.868384,13.90728252,55.98915651,12.87383517,62
5/6/1963,1963,5,6,11.13688665,0.662955818,4.084558613,60.59925258,17.50860305,55.98915651,12.87383517,62
5/7/1963,1963,5,7,11.32722479,0.138004044,4.876158598,61.44629397,18.39659138,55.98915651,12.87383517,62
5/8/1963,1963,5,8,12.31734682,0.563401992,5.308218515,58.35245216,20.65676226,55.98915651,12.87383517,62
5/9/1963,1963,5,9,12.42941208,0.046310585,5.347231153,62.46456071,18.93774432,55.98915651,12.87383517,62
5/10/1963,1963,5,10,12.34904871,0.030092593,5.171745506,61.86069018,19.68532565,55.98915651,12.87383517,62
5/11/1963,1963,5,11,12.35380194,0.92186214,5.218648489,65.91642375,18.08364042,55.98915651,12.87383517,62
5/12/1963,1963,5,12,12.06746935,0.590892561,4.798657104,67.05670433,18.64033664,55.98915651,12.87383517,62
5/13/1963,1963,5,13,11.5389214,0.831493627,4.780479139,70.79260929,17.07881872,55.98915651,12.87383517,62
5/14/1963,1963,5,14,11.42863119,1.744373714,4.560016248,70.30549066,15.46825234,55.98915651,12.87383517,62
5/15/1963,1963,5,15,11.21671775,0.977154778,4.710145801,67.88711185,16.79734106,55.98915651,12.87383517,62
5/16/1963,1963,5,16,10.74328346,0.172162566,3.738384994,69.53164458,17.66694479,55.98915651,12.87383517,62
5/17/1963,1963,5,17,11.00096022,0.224205533,3.2448195,67.3223134,18.05600674,55.98915651,12.87383517,62
5/18/1963,1963,5,18,11.20844372,0.901129544,3.896266915,73.10410356,18.4459713,55.98915651,12.87383517,62
5/19/1963,1963,5,19,11.10033258,0.616767404,3.470062354,77.6405415,15.98409929,55.98915651,12.87383517,62
5/20/1963,1963,5,20,10.55695052,2.518648548,4.129883854,77.07931751,15.61207392,55.98915651,12.87383517,62
5/21/1963,1963,5,21,11.13540774,2.037758988,4.747059596,77.12873769,14.24898355,55.98915651,12.87383517,62
5/22/1963,1963,5,22,10.70407665,2.714091078,4.854254782,84.03723275,12.77427004,55.98915651,12.87383517,62
5/23/1963,1963,5,23,10.23780614,1.076480696,4.867520612,78.04220578,15.60275955,55.98915651,12.87383517,62
5/24/1963,1963,5,24,10.88273963,1.115658936,4.17558433,73.79829461,17.18762959,55.98915651,12.87383517,62
5/25/1963,1963,5,25,10.75680013,1.904855038,3.889579225,77.23766006,15.31276327,55.98915651,12.87383517,62
5/26/1963,1963,5,26,10.90796325,1.754267404,3.783535344,82.6695053,12.63149088,55.98915651,12.87383517,62
5/27/1963,1963,5,27,11.10820009,2.972236511,4.37075781,85.28788752,13.95603189,55.98915651,12.87383517,62
5/28/1963,1963,5,28,12.23930827,2.856181413,4.102848955,82.43364168,16.2379912,55.98915651,12.87383517,62
5/29/1963,1963,5,29,13.08206554,2.068983982,3.854338581,80.2255644,16.24584897,55.98915651,12.87383517,62
5/30/1963,1963,5,30,12.7030432,1.335772462,4.009236635,81.77904941,14.61713721,55.98915651,12.87383517,62
5/31/1963,1963,5,31,12.72319387,1.226871499,4.181214635,77.65806682,15.37324582,55.98915651,12.87383517,62
6/1/1963,1963,6,1,13.21571145,1.47946995,3.995735484,75.42412296,14.84970423,55.98915651,12.87383517,62
6/2/1963,1963,6,2,13.56279435,2.683276535,3.768887353,75.86914996,15.34369504,55.98915651,12.87383517,62
6/3/1963,1963,6,3,13.43925147,1.704160594,3.399705945,72.26809878,19.12664557,55.98915651,12.87383517,62
6/4/1963,1963,6,4,13.85155214,0.518220236,3.71284359,72.95717442,19.89061849,55.98915651,12.87383517,62
6/5/1963,1963,6,5,14.65545875,1.329385288,3.829778205,69.55192806,18.48773189,55.98915651,12.87383517,62
6/6/1963,1963,6,6,16.08972265,0.098403564,4.002261975,67.53484584,21.18294636,55.98915651,12.87383517,62
6/7/1963,1963,6,7,16.92128094,0.162944745,3.472467814,69.35417336,22.60069789,55.98915651,12.87383517,62
6/8/1963,1963,6,8,16.03375271,0.863467364,3.466603676,74.14093549,22.10784468,55.98915651,12.87383517,62
6/9/1963,1963,6,9,15.45757387,1.83135431,3.520847473,74.54030892,20.12568085,55.98915651,12.87383517,62
6/10/1963,1963,6,10,15.26064815,0.681488269,3.334529589,72.09523635,17.92076643,55.98915651,12.87383517,62
6/11/1963,1963,6,11,14.96310728,2.209922268,4.425145242,71.91857886,15.91456994,55.98915651,12.87383517,62
6/12/1963,1963,6,12,13.94032529,1.592011746,4.298490101,73.19987441,16.92687755,55.98915651,12.87383517,62
6/13/1963,1963,6,13,13.8044871,2.449790309,4.44739497,73.99006548,15.7225965,55.98915651,12.87383517,62
6/14/1963,1963,6,14,14.65078089,1.227075474,5.931872226,71.95895624,18.01379334,55.98915651,12.87383517,62
6/15/1963,1963,6,15,13.48440358,2.162685042,4.916305572,70.88365241,18.01852743,55.98915651,12.87383517,62
6/16/1963,1963,6,16,13.12915452,2.140665724,4.018916228,70.76836878,19.3114966,55.98915651,12.87383517,62
6/17/1963,1963,6,17,13.53083062,1.355723451,3.560191585,69.97966753,19.54663403,55.98915651,12.87383517,62
6/18/1963,1963,6,18,14.27746771,2.360366655,3.449574337,70.74320574,20.20155642,55.98915651,12.87383517,62
6/19/1963,1963,6,19,14.92671182,1.776343521,3.150827332,70.09471629,21.78492723,55.98915651,12.87383517,62
6/20/1963,1963,6,20,15.11795303,1.427425554,2.57988954,71.31302033,21.18125739,55.98915651,12.87383517,62
6/21/1963,1963,6,21,15.05810971,0.907710691,2.687774319,72.25548286,22.11435419,55.98915651,12.87383517,62
6/22/1963,1963,6,22,15.47300347,1.891167981,2.847263154,75.26966676,20.46724676,55.98915651,12.87383517,62
6/23/1963,1963,6,23,16.01656807,2.361661594,3.402650219,76.15891236,20.22229704,55.98915651,12.87383517,62
6/24/1963,1963,6,24,15.50057906,0.411395819,3.452293262,70.84751023,19.51626938,55.98915651,12.87383517,62
6/25/1963,1963,6,25,15.6782561,0.921798911,3.335510914,72.0663034,18.36271045,55.98915651,12.87383517,62
6/26/1963,1963,6,26,16.47883981,0.841292295,3.358368222,71.5196725,18.72693325,55.98915651,12.87383517,62
6/27/1963,1963,6,27,16.82623957,2.156069244,3.491030986,71.38192048,18.99462097,55.98915651,12.87383517,62
6/28/1963,1963,6,28,17.03974301,2.521828204,3.265562337,70.99825865,19.21594034,55.98915651,12.87383517,62
6/29/1963,1963,6,29,16.69825317,4.561801983,3.230956361,75.76405129,16.13516296,55.98915651,12.87383517,62
6/30/1963,1963,6,30,15.86927512,4.007518504,3.453433106,82.10104946,14.21416883,55.98915651,12.87383517,62
7/1/1963,1963,7,1,16.3264564,1.173752929,4.011149572,77.57708563,17.85482295,55.98915651,12.87383517,62
7/2/1963,1963,7,2,16.46380351,3.391828132,3.553682508,77.8743887,19.08028161,55.98915651,12.87383517,62
7/3/1963,1963,7,3,16.46590935,3.834331061,3.344764815,74.96976256,18.43344438,55.98915651,12.87383517,62
7/4/1963,1963,7,4,16.26423004,2.279903264,2.726623526,73.70381919,18.30918881,55.98915651,12.87383517,62
7/5/1963,1963,7,5,16.62171604,0.853791581,3.705651173,72.43699574,18.40722708,55.98915651,12.87383517,62
7/6/1963,1963,7,6,17.21462406,1.29596122,3.449704278,71.58145686,19.18733458,55.98915651,12.87383517,62
7/7/1963,1963,7,7,17.79393469,0.828308256,3.29775928,74.09042201,20.79398741,55.98915651,12.87383517,62
7/8/1963,1963,7,8,18.47356682,0.676679312,3.074190916,77.28136372,20.83068481,55.98915651,12.87383517,62
7/9/1963,1963,7,9,18.54591085,3.651888289,3.128056651,76.70384332,20.59033616,55.98915651,12.87383517,62
7/10/1963,1963,7,10,17.88084384,2.902671325,4.09478357,72.81771979,18.28670922,55.98915651,12.87383517,62
7/11/1963,1963,7,11,16.74908479,2.653227166,5.05785236,76.01649067,15.8653867,55.98915651,12.87383517,62
7/12/1963,1963,7,12,16.06775656,2.70188043,5.14694445,75.92563896,15.26596516,55.98915651,12.87383517,62
7/13/1963,1963,7,13,16.20740276,2.430546982,5.596934954,74.7883977,15.22727077,55.98915651,12.87383517,62
7/14/1963,1963,7,14,16.07585805,2.760277349,5.679094805,76.26895004,14.75567269,55.98915651,12.87383517,62
7/15/1963,1963,7,15,15.46871463,5.206226066,4.622809767,80.99915922,12.98108811,55.98915651,12.87383517,62
7/16/1963,1963,7,16,15.57802676,5.338985697,4.703147029,79.30198946,15.7128429,55.98915651,12.87383517,62
7/17/1963,1963,7,17,15.97915273,3.09759838,5.062363659,75.65302456,15.90006317,55.98915651,12.87383517,62
7/18/1963,1963,7,18,16.27842543,1.112155636,3.545792312,76.05943531,15.39797135,55.98915651,12.87383517,62
7/19/1963,1963,7,19,16.40391661,1.537738626,3.156192993,76.63428173,17.13115334,55.98915651,12.87383517,62
7/20/1963,1963,7,20,16.37416838,3.020394304,3.840847997,75.62764294,17.07930639,55.98915651,12.87383517,62
7/21/1963,1963,7,21,16.22430663,6.222834505,3.636205984,77.78227048,16.66191335,55.98915651,12.87383517,62
7/22/1963,1963,7,22,15.98647012,4.517307885,4.738321438,76.0201751,16.06247948,55.98915651,12.87383517,62
7/23/1963,1963,7,23,16.43496978,0.595877629,4.446254233,76.02611054,15.86488767,55.98915651,12.87383517,62
7/24/1963,1963,7,24,16.80036651,3.338742784,3.784668341,76.26745302,14.83086339,55.98915651,12.87383517,62
7/25/1963,1963,7,25,17.25549661,3.567316458,2.943334667,77.92207856,13.1963883,55.98915651,12.87383517,62
7/26/1963,1963,7,26,17.02652392,3.979568901,2.732173604,82.13059101,13.47677672,55.98915651,12.87383517,62
7/27/1963,1963,7,27,16.48244777,2.056466835,3.40449439,80.95838439,13.56438306,55.98915651,12.87383517,62
7/28/1963,1963,7,28,16.42606489,2.909894762,4.070469083,81.73273579,13.91386011,55.98915651,12.87383517,62
7/29/1963,1963,7,29,17.3474855,3.250141461,3.816928542,82.82520216,14.74534511,55.98915651,12.87383517,62
7/30/1963,1963,7,30,17.43853202,1.933397277,2.99492503,82.00593529,15.43453782,55.98915651,12.87383517,62
7/31/1963,1963,7,31,17.6983189,1.076829704,3.31483476,78.6238587,17.18872155,55.98915651,12.87383517,62
8/1/1963,1963,8,1,17.33608146,0.687032393,3.525324687,75.86534535,17.76984469,55.98915651,12.87383517,62
8/2/1963,1963,8,2,17.47593164,5.670087091,2.426608225,79.23448303,16.86692827,55.98915651,12.87383517,62
8/3/1963,1963,8,3,17.90141247,1.186992027,1.957388326,77.63179575,16.66610504,55.98915651,12.87383517,62
8/4/1963,1963,8,4,17.86754758,1.608536237,2.965793818,75.43189842,16.16332759,55.98915651,12.87383517,62
8/5/1963,1963,8,5,16.98453754,1.925039295,3.670183095,75.93637549,14.39752322,55.98915651,12.87383517,62
8/6/1963,1963,8,6,17.03257852,2.46951839,3.385285102,81.53876496,13.08353852,55.98915651,12.87383517,62
8/7/1963,1963,8,7,18.07116127,2.820057799,3.723019202,78.57690954,15.80400019,55.98915651,12.87383517,62
8/8/1963,1963,8,8,17.51717142,1.937453918,4.437943547,76.98356991,15.69658024,55.98915651,12.87383517,62
8/9/1963,1963,8,9,16.85397627,2.513273034,4.902077171,76.57853417,15.00275841,55.98915651,12.87383517,62
8/10/1963,1963,8,10,16.66662737,5.779915766,4.192748372,77.11904045,12.79308407,55.98915651,12.87383517,62
8/11/1963,1963,8,11,16.52216007,5.024530607,3.873185597,78.95593249,12.23013547,55.98915651,12.87383517,62
8/12/1963,1963,8,12,15.41117291,7.661296153,4.299193834,79.95710448,13.25300318,55.98915651,12.87383517,62
8/13/1963,1963,8,13,15.4536294,1.751091321,4.132883052,76.67654075,15.91714189,55.98915651,12.87383517,62
8/14/1963,1963,8,14,15.73435249,0.697815572,2.769533483,74.10082532,15.82136277,55.98915651,12.87383517,62
8/15/1963,1963,8,15,16.61196309,0.947281164,3.056335496,75.11095528,14.89570451,55.98915651,12.87383517,62
8/16/1963,1963,8,16,16.65281457,1.741505558,3.908769326,75.21954082,14.67646017,55.98915651,12.87383517,62
8/17/1963,1963,8,17,16.42232367,3.480557699,3.489652694,75.59924116,13.97748645,55.98915651,12.87383517,62
8/18/1963,1963,8,18,16.16166267,8.276103824,3.221568799,78.35763862,13.09053706,55.98915651,12.87383517,62
8/19/1963,1963,8,19,15.25028471,1.009570759,2.94047955,76.62837205,14.45257505,55.98915651,12.87383517,62
8/20/1963,1963,8,20,15.84192494,1.163141575,3.029583101,73.5860603,16.21467216,55.98915651,12.87383517,62
8/21/1963,1963,8,21,16.67552548,0.794832747,4.364274185,73.68626253,14.09022373,55.98915651,12.87383517,62
8/22/1963,1963,8,22,16.36871999,0.238925683,4.969859926,70.94068339,15.93413223,55.98915651,12.87383517,62
8/23/1963,1963,8,23,15.96620263,0.253188943,3.972716978,69.09066013,16.99239891,55.98915651,12.87383517,62
8/24/1963,1963,8,24,15.20439315,0.612502143,3.393242116,72.17970164,16.92180397,55.98915651,12.87383517,62
8/25/1963,1963,8,25,15.22211541,0.120794753,4.041282799,74.31549637,15.45507954,55.98915651,12.87383517,62
8/26/1963,1963,8,26,14.91949981,0.00132316,2.964611108,71.01571059,17.57283573,55.98915651,12.87383517,62
